timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
35.397,31.51,1025.27,40.645,-0.05,0.0,0.0,0.0,0.0,0.0
35.487,31.46,1025.202,40.615,-0.04,0.0,0.0,0.0,0.0,0.0
35.583,31.49,1025.268,40.606,-0.06,0.0,0.0,0.0,0.0,0.0
35.673,31.51,1025.267,40.7,-0.08,0.0,0.0,0.0,0.0,0.0
35.847,31.51,1025.256,40.62,-0.05,0.0,0.0,0.0,0.0,0.0
35.927,31.52,1025.242,40.655,-0.05,0.0,0.0,0.0,0.0,0.0
36.031,31.44,1025.122,40.534,-0.06,0.0,0.0,0.0,0.0,0.0
36.127,31.45,1025.164,40.741,-0.04,0.0,0.0,0.0,0.0,0.0
36.279,31.43,1025.114,40.636,-0.05,0.0,0.0,0.0,0.0,0.0
36.372,31.46,1025.184,40.57,-0.03,0.0,0.0,0.0,0.0,0.0
36.483,31.53,1025.307,40.6,-0.03,0.0,0.0,0.0,0.0,0.0
36.59,31.53,1025.315,40.748,-0.04,0.0,0.0,0.0,0.0,0.0
36.671,31.53,1025.304,40.657,-0.03,0.0,0.0,0.0,0.0,0.0
36.796,31.52,1025.278,40.599,-0.03,0.0,0.0,0.0,0.0,0.0
36.927,31.52,1025.229,40.587,-0.05,0.0,0.0,0.0,0.0,0.0
37.044,31.5,1025.197,40.597,-0.04,0.0,0.0,0.0,0.0,0.0
37.127,31.45,1025.156,40.593,-0.04,0.0,0.0,0.0,0.0,0.0
37.229,31.48,1025.241,40.595,-0.06,0.0,0.0,0.0,0.0,0.0
37.345,31.48,1025.195,40.595,-0.06,0.0,0.0,0.0,0.0,0.0
37.428,31.5,1025.226,40.597,-0.04,0.0,0.0,0.0,0.0,0.0
37.535,31.51,1025.253,40.586,-0.04,0.0,0.0,0.0,0.0,0.0
37.623,31.52,1025.269,40.61,-0.04,0.0,0.0,0.0,0.0,0.0
37.788,31.51,1025.255,40.609,-0.06,0.0,0.0,0.0,0.0,0.0
37.877,31.55,1025.303,40.682,-0.07,0.0,0.0,0.0,0.0,0.0
37.98,31.47,1025.141,40.445,-0.05,0.0,0.0,0.0,0.0,0.0
