2025年御宿共同打ち上げ実験　AチームログSTART																				
経過時間	温度	気圧	高度	湿度	加速度x	加速度y	加速度z	重力x	重力y	重力z	温度	ジャイロ	加速度	地磁気	緯度	経度	高度	離床時間	解放信号出力時間	解放検出時間
2000年0月0日	0時0分0																			
208601	21.48	1029.61	-135.31	49.94	0.38	-1.02	9.02	0.53	-0.66	9.76	21	0	0	0	0	0	0	0	0	0
208651	21.48	1029.61	-135.31	49.94	0.8	-0.85	9.12	0.55	-0.66	9.76	21	0	0	0	0	0	0	0	0	0
208701	21.48	1029.64	-135.55	50.02	0.5	-0.82	9.16	0.58	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
208751	21.48	1029.64	-135.55	50.02	0.63	-0.43	8.98	0.6	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
208801	21.48	1029.62	-135.43	49.93	0.68	-0.78	9.06	0.62	-0.66	9.76	21	0	0	0	0	0	0	0	0	0
208851	21.48	1029.62	-135.43	49.99	0.43	-0.38	8.97	0.63	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
208901	21.47	1029.56	-134.91	49.99	0.43	-0.86	9.04	0.65	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
208951	21.38	1029.47	-134.18	49.96	0.19	-0.37	9.23	0.67	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
209001	21.38	1029.47	-134.18	49.96	0.51	-0.82	9.22	0.68	-0.65	9.76	21	0	0	0	0	0	0	0	0	0
209051	21.39	1029.49	-134.35	49.96	0.89	-0.81	9.09	0.7	-0.65	9.75	21	0	0	0	0	0	0	0	0	0
209101	21.39	1029.49	-134.35	49.96	0.23	-0.79	9.17	0.71	-0.64	9.75	21	0	0	0	0	0	0	0	0	0
209151	21.41	1029.53	-134.65	49.96	0.21	-0.08	9.22	0.73	-0.63	9.75	21	0	0	0	0	0	0	0	0	0
209201	21.41	1029.53	-134.65	49.96	0.68	-0.67	9.37	0.75	-0.62	9.75	21	0	0	0	0	0	0	0	0	0
209251	21.43	1029.55	-134.81	49.95	0.1	-0.12	9.46	0.77	-0.61	9.75	21	0	0	0	0	0	0	0	0	0
209301	21.43	1029.55	-134.81	49.95	0.7	-0.48	9.42	0.78	-0.6	9.75	21	0	0	0	0	0	0	0	0	0
209351	21.42	1029.49	-134.36	49.95	1.09	-0.46	9.25	0.79	-0.58	9.75	21	0	0	0	0	0	0	0	0	0
209401	21.42	1029.49	-134.36	49.95	0.53	-0.45	9.62	0.79	-0.57	9.75	21	0	0	0	0	0	0	0	0	0
209451	21.45	1029.6	-135.23	49.92	0.72	-0.84	9.35	0.79	-0.57	9.75	21	0	0	0	0	0	0	0	0	0
209501	21.45	1029.6	-135.23	49.92	0.64	-0.95	9.37	0.79	-0.57	9.75	21	0	0	0	0	0	0	0	0	0
209551	21.45	1029.63	-135.5	49.91	0.17	-0.56	9.53	0.78	-0.56	9.75	21	0	0	0	0	0	0	0	0	0
209601	21.45	1029.63	-135.5	49.91	0.93	-0.46	9.55	0.78	-0.54	9.75	21	0	0	0	0	0	0	0	0	0
209651	21.46	1029.62	-135.38	49.93	0.82	-0.76	9.65	0.78	-0.54	9.76	21	0	0	0	0	0	0	0	0	0
209701	21.46	1029.62	-135.38	49.93	0.97	0.01	9.54	0.77	-0.53	9.76	21	0	0	0	0	0	0	0	0	0
209751	21.5	1029.66	-135.73	49.97	0.57	-0.51	9.91	0.76	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
209801	21.5	1029.66	-135.73	49.97	0.53	-0.31	9.73	0.75	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
209851	21.4	1029.49	-134.35	49.83	0.93	-0.58	9.82	0.74	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
209901	21.4	1029.49	-134.35	49.83	0.67	-0.67	10.07	0.71	-0.5	9.76	21	0	0	0	0	0	0	0	0	0
209951	21.39	1029.48	-134.25	49.99	0.39	-0.64	9.92	0.69	-0.5	9.76	21	0	0	0	0	0	0	0	0	0
210001	21.39	1029.48	-134.25	49.99	0.48	-0.88	9.77	0.66	-0.5	9.77	21	0	0	0	0	0	0	0	0	0
210051	21.44	1029.57	-134.96	49.97	0.74	-1.16	9.62	0.64	-0.5	9.77	21	0	0	0	0	0	0	0	0	0
210101	21.44	1029.57	-134.96	49.97	1.01	-0.89	9.58	0.6	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
210151	21.4	1029.5	-134.39	49.93	1.33	-1.1	10.1	0.58	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
210201	21.4	1029.5	-134.39	49.93	0.96	-0.05	9.62	0.55	-0.5	9.77	21	0	0	0	0	0	0	0	0	0
210251	21.4	1029.48	-134.27	49.97	0.91	-0.5	9.95	0.52	-0.5	9.77	21	0	0	0	0	0	0	0	0	0
210301	21.4	1029.48	-134.27	49.96	0.81	0.04	9.47	0.48	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210351	21.41	1029.5	-134.41	49.96	0.7	0.24	9.77	0.45	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210401	21.4	1029.51	-134.53	49.9	1.05	-0.12	9.92	0.41	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210451	21.4	1029.51	-134.53	49.9	0.63	-0.52	10.03	0.38	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210501	21.4	1029.51	-134.28	49.89	0.39	-0.56	9.7	0.34	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210551	21.42	1029.5	-134.45	49.89	-0.46	-0.41	9.8	0.31	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
210601	21.51	1029.63	-135.52	49.91	-0.01	-0.65	9.54	0.28	-0.49	9.79	21	0	0	0	0	0	0	0	0	0
210651	21.51	1029.63	-135.52	49.91	-0.2	-0.33	9.92	0.25	-0.49	9.79	21	0	0	0	0	0	0	0	0	0
210701	21.47	1029.6	-135.21	49.94	0.47	-0.14	9.77	0.23	-0.48	9.79	21	0	0	0	0	0	0	0	0	0
210751	21.47	1029.6	-135.21	49.94	0.68	-0.65	9.72	0.21	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
210801	21.46	1029.56	-134.93	49.94	-0.21	-0.18	9.64	0.19	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
210851	21.46	1029.56	-134.93	49.94	-0.32	-0.24	9.63	0.17	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
210901	21.46	1029.52	-134.63	49.92	0.65	-0.48	9.68	0.16	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
210951	21.46	1029.52	-134.63	49.92	0	-0.18	9.4	0.15	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211001	21.44	1029.49	-134.34	49.93	0.18	-0.77	9.72	0.14	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211051	21.44	1029.49	-134.34	49.93	0.14	-0.61	9.4	0.14	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211101	21.44	1029.49	-134.34	49.92	-0.44	-0.69	9.47	0.13	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211151	21.44	1029.49	-134.34	49.92	-0.15	-0.74	9.61	0.13	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211201	21.43	1029.47	-134.14	49.87	0.03	-0.49	9.56	0.14	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211251	21.43	1029.47	-134.14	49.87	0.65	-0.45	9.43	0.15	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211301	21.44	1029.52	-134.56	49.94	-0.06	-0.46	9.43	0.16	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211351	21.44	1029.52	-134.56	49.94	0.26	-0.52	9.27	0.17	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211401	21.43	1029.46	-134.1	49.9	0.36	-0.42	9.35	0.2	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211451	21.43	1029.46	-134.1	49.9	0.38	-0.23	9.39	0.21	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211501	21.53	1029.66	-135.78	49.9	0.5	-0.86	9.46	0.25	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211551	21.53	1029.66	-135.78	49.9	0.63	-0.84	9.17	0.27	-0.47	9.79	21	0	0	0	0	0	0	0	0	0
211601	21.53	1029.67	-135.78	49.94	0.02	-0.58	9.17	0.31	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
211651	21.53	1029.67	-135.78	49.94	-0.14	-0.95	9.36	0.33	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
211701	21.53	1029.64	-135.55	49.83	0.59	-1.19	10.12	0.36	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
211751	21.53	1029.64	-135.55	49.83	0.38	-0.76	9.15	0.38	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
211801	21.53	1029.63	-135.51	49.85	0.26	-0.31	8.88	0.4	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
211851	21.53	1029.63	-135.51	49.85	0.27	-0.74	9.42	0.42	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
211901	21.53	1029.61	-135.35	49.87	0.5	-1.13	9.87	0.45	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
211951	21.53	1029.61	-135.21	49.89	0.73	-0.19	9.2	0.46	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
212001	21.52	1029.58	-135.07	49.89	0.27	0	9.01	0.49	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
212051	21.49	1029.5	-134.44	49.86	0.43	-0.29	8.91	0.5	-0.5	9.78	21	0	0	0	0	0	0	0	0	0
212101	21.49	1029.5	-134.44	49.86	0.89	-0.75	9.18	0.51	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
212151	21.51	1029.53	-134.65	49.84	0.87	-0.72	9.12	0.52	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
212201	21.51	1029.53	-134.65	49.84	0.74	-0.23	8.98	0.53	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
212251	21.46	1029.45	-134.01	49.86	0.8	-0.18	8.82	0.54	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
212301	21.46	1029.45	-134.01	49.86	0.77	-0.5	9.05	0.55	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
212351	21.49	1029.56	-134.89	49.89	0.76	-0.18	9.1	0.56	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
212401	21.49	1029.56	-134.89	49.89	1.18	-0.21	9.27	0.56	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
212451	21.51	1029.57	-135	49.83	1.24	-0.25	9.37	0.57	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
212501	21.51	1029.57	-135	49.83	1.2	-0.71	9.37	0.57	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
212551	21.51	1029.56	-134.94	49.83	0.48	-0.14	9.08	0.56	-0.53	9.77	21	0	0	0	0	0	0	0	0	0
212601	21.51	1029.56	-134.94	49.83	0.49	-0.71	9.29	0.56	-0.54	9.77	21	0	0	0	0	0	0	0	0	0
212651	21.53	1029.58	-135.07	49.83	0.39	-0.57	9.34	0.56	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
212701	21.53	1029.58	-135.07	49.83	0.68	-0.69	9.15	0.55	-0.56	9.77	21	0	0	0	0	0	0	0	0	0
212751	21.53	1029.61	-135.33	49.92	0.71	-0.92	9.58	0.55	-0.57	9.77	21	0	0	0	0	0	0	0	0	0
212801	21.53	1029.61	-135.33	49.92	0.81	-0.57	9.34	0.54	-0.58	9.77	21	0	0	0	0	0	0	0	0	0
212851	21.55	1029.65	-135.62	49.86	0.63	-0.56	9.19	0.54	-0.59	9.77	21	0	0	0	0	0	0	0	0	0
212901	21.55	1029.65	-135.62	49.86	0.46	-0.28	9.12	0.54	-0.59	9.77	21	0	0	0	0	0	0	0	0	0
212951	21.56	1029.58	-135.1	49.79	0.44	-0.36	9.5	0.53	-0.59	9.77	21	0	0	0	0	0	0	0	0	0
213001	21.56	1029.58	-135.1	49.79	0.55	-0.68	9.64	0.52	-0.6	9.77	21	0	0	0	0	0	0	0	0	0
213051	21.45	1029.42	-133.74	49.84	0.4	-0.81	9.7	0.51	-0.61	9.77	21	0	0	0	0	0	0	0	0	0
213101	21.45	1029.42	-133.74	49.84	-0.01	-0.31	9.46	0.5	-0.62	9.77	21	0	0	0	0	0	0	0	0	0
213151	21.46	1029.43	-133.82	49.86	0.46	-1.04	9.44	0.49	-0.63	9.77	21	0	0	0	0	0	0	0	0	0
213201	21.46	1029.43	-133.82	49.86	-0.2	-0.57	9.5	0.48	-0.64	9.77	21	0	0	0	0	0	0	0	0	0
213251	21.56	1029.63	-135.46	49.84	1.05	-0.74	9.24	0.47	-0.65	9.77	21	0	0	0	0	0	0	0	0	0
213301	21.52	1029.52	-134.57	49.81	-0.14	-0.28	9.41	0.47	-0.66	9.77	21	0	0	0	0	0	0	0	0	0
213351	21.52	1029.52	-134.57	49.81	0.59	-0.5	9.77	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213401	21.48	1029.52	-134.59	49.8	0.72	-0.64	9.13	0.46	-0.68	9.77	21	0	0	0	0	0	0	0	0	0
213451	21.48	1029.52	-134.59	49.8	1.13	-1.31	9.02	0.46	-0.68	9.77	21	0	0	0	0	0	0	0	0	0
213501	21.49	1029.52	-134.6	49.8	0.11	-0.19	9.61	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213551	21.49	1029.52	-134.6	49.8	0.56	-0.63	9.54	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213601	21.54	1029.62	-135.44	49.8	0.85	-0.51	9.4	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213651	21.54	1029.62	-135.44	49.8	0.69	-0.5	9.16	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213701	21.51	1029.54	-134.76	49.79	-0.22	-1.23	9.61	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213751	21.51	1029.54	-134.76	49.79	0.34	-0.17	9.61	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213801	21.57	1029.63	-135.52	49.83	0.17	-0.47	9.09	0.46	-0.67	9.77	21	0	0	0	0	0	0	0	0	0
213851	21.57	1029.63	-135.52	49.83	0.66	0.03	8.98	0.47	-0.65	9.77	21	0	0	0	0	0	0	0	0	0
213901	21.51	1029.52	-134.58	49.78	0.42	-0.33	9.57	0.47	-0.64	9.77	21	0	0	0	0	0	0	0	0	0
213951	21.51	1029.52	-134.58	49.78	0.7	-0.45	9.28	0.47	-0.63	9.77	21	0	0	0	0	0	0	0	0	0
214001	21.49	1029.52	-134.62	49.87	1.01	-0.42	9.51	0.47	-0.62	9.77	21	0	0	0	0	0	0	0	0	0
214051	21.49	1029.52	-134.62	49.87	1.08	-0.41	9.43	0.48	-0.6	9.77	21	0	0	0	0	0	0	0	0	0
214101	21.49	1029.47	-134.2	49.81	0.36	0	9.43	0.48	-0.59	9.77	21	0	0	0	0	0	0	0	0	0
214151	21.49	1029.47	-134.2	49.81	-0.37	-0.15	9.5	0.48	-0.58	9.77	21	0	0	0	0	0	0	0	0	0
214201	21.49	1029.5	-134.44	49.73	0.36	-0.59	9.39	0.48	-0.57	9.77	21	0	0	0	0	0	0	0	0	0
214251	21.49	1029.5	-134.44	49.73	0.28	-0.62	9.5	0.49	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
214301	21.49	1029.51	-134.5	49.71	0.37	-0.1	9.5	0.49	-0.54	9.77	21	0	0	0	0	0	0	0	0	0
214351	21.49	1029.51	-134.5	49.71	0.31	-0.47	9.71	0.5	-0.52	9.77	21	0	0	0	0	0	0	0	0	0
214401	21.47	1029.45	-134.01	49.82	0.84	-0.71	9.53	0.5	-0.51	9.78	21	0	0	0	0	0	0	0	0	0
214451	21.47	1029.45	-134.01	49.82	0.68	-0.75	9.61	0.5	-0.5	9.78	21	0	0	0	0	0	0	0	0	0
214501	21.5	1029.51	-134.47	49.73	1.43	-0.6	9.7	0.5	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
214551	21.5	1029.51	-134.47	49.73	0.28	-0.4	9.59	0.5	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
214601	21.49	1029.47	-134.15	49.91	0.74	-0.59	9.56	0.5	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
214651	21.49	1029.47	-134.15	49.91	0.36	-0.22	9.85	0.5	-0.47	9.78	21	0	0	0	0	0	0	0	0	0
214701	21.58	1029.67	-135.85	49.8	0.91	-0.92	9.8	0.5	-0.46	9.78	21	0	0	0	0	0	0	0	0	0
214751	21.58	1029.67	-135.85	49.8	0.33	-0.75	9.49	0.5	-0.46	9.78	21	0	0	0	0	0	0	0	0	0
214801	21.56	1029.59	-135.16	49.78	0.4	-0.26	9.52	0.49	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
214851	21.56	1029.56	-134.92	49.76	0.31	-0.13	9.61	0.48	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
214901	21.56	1029.56	-134.92	49.76	1.11	0.06	9.16	0.48	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
214951	21.49	1029.49	-134.31	49.75	0.88	-0.11	8.84	0.48	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215001	21.49	1029.49	-134.31	49.75	0.38	-0.06	9.07	0.46	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215051	21.58	1029.63	-135.51	49.73	1.02	-0.42	9.42	0.45	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215101	21.58	1029.63	-135.51	49.73	0.93	-0.05	9.27	0.45	-0.44	9.78	21	0	0	0	0	0	0	0	0	0
215151	21.53	1029.49	-134.37	49.77	0.77	-0.35	9.37	0.44	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215201	21.53	1029.49	-134.37	49.77	0.57	0.47	9.36	0.42	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215251	21.53	1029.5	-134.4	49.61	0.3	-0.03	9.56	0.41	-0.45	9.78	21	0	0	0	0	0	0	0	0	0
215301	21.53	1029.5	-134.4	49.61	0.57	-0.37	9.67	0.4	-0.46	9.78	21	0	0	0	0	0	0	0	0	0
215351	21.52	1029.46	-134.12	49.81	0.22	-0.41	9.42	0.39	-0.47	9.78	21	0	0	0	0	0	0	0	0	0
215401	21.52	1029.46	-134.12	49.81	0.28	-0.41	9.26	0.38	-0.47	9.78	21	0	0	0	0	0	0	0	0	0
215451	21.52	1029.5	-134.39	49.83	0.2	-0.89	9.78	0.36	-0.48	9.78	21	0	0	0	0	0	0	0	0	0
215501	21.52	1029.5	-134.39	49.83	0.48	-0.53	9.17	0.36	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
215551	21.57	1029.59	-135.14	49.77	-0.05	-0.43	8.9	0.35	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
215601	21.57	1029.59	-135.14	49.77	0.56	-0.41	9.08	0.35	-0.49	9.78	21	0	0	0	0	0	0	0	0	0
215651	21.59	1029.62	-135.37	49.79	0.21	-0.74	9.49	0.35	-0.5	9.78	21	0	0	0	0	0	0	0	0	0
215701	21.59	1029.62	-135.37	49.79	0.32	-1.05	9.42	0.34	-0.52	9.78	21	0	0	0	0	0	0	0	0	0
215751	21.59	1029.67	-135.78	49.75	0.4	-0.74	9.47	0.34	-0.53	9.78	21	0	0	0	0	0	0	0	0	0
215801	21.59	1029.67	-135.78	49.75	0.15	-0.03	9.23	0.34	-0.53	9.78	21	0	0	0	0	0	0	0	0	0
215851	21.6	1029.64	-135.58	49.69	0.13	-1.03	8.99	0.35	-0.54	9.78	21	0	0	0	0	0	0	0	0	0
215901	21.6	1029.64	-135.58	49.69	0.03	-0.67	9.31	0.35	-0.54	9.78	21	0	0	0	0	0	0	0	0	0
215951	21.6	1029.62	-135.41	49.6	0.36	-0.89	9.23	0.36	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216001	21.6	1029.62	-135.41	49.6	-0.1	-0.65	9.09	0.37	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216051	21.6	1029.62	-135.41	49.72	-0.13	-0.61	8.98	0.39	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216101	21.6	1029.62	-135.41	49.68	0.53	-0.69	9.15	0.41	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216151	21.61	1029.56	-134.88	49.68	-0.04	0.02	9.02	0.42	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216201	21.5	1029.41	-133.7	49.72	0.56	-0.9	8.99	0.45	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
216251	21.5	1029.41	-133.7	49.72	0.41	-0.26	9.02	0.46	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
216301	21.52	1029.45	-133.99	49.71	0.17	-0.36	8.86	0.48	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
216351	21.52	1029.45	-133.99	49.71	0.73	-0.35	9.08	0.5	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
216401	21.52	1029.47	-134.17	49.71	0.42	-0.54	9.22	0.52	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
216451	21.52	1029.47	-134.17	49.71	0.67	-0.54	9.16	0.54	-0.55	9.77	21	0	0	0	0	0	0	0	0	0
216501	21.54	1029.49	-134.38	49.7	0.65	-0.39	9.25	0.57	-0.54	9.77	21	0	0	0	0	0	0	0	0	0
216551	21.54	1029.49	-134.38	49.7	0.56	-0.47	9.02	0.58	-0.54	9.77	21	0	0	0	0	0	0	0	0	0
216601	21.55	1029.53	-134.68	49.7	0.84	-0.47	9.24	0.61	-0.54	9.77	21	0	0	0	0	0	0	0	0	0
216651	21.55	1029.53	-134.68	49.7	0.84	-0.45	9.2	0.62	-0.53	9.77	21	0	0	0	0	0	0	0	0	0
216701	21.56	1029.53	-134.68	49.71	0.76	-0.5	9.15	0.64	-0.53	9.77	21	0	0	0	0	0	0	0	0	0
216751	21.56	1029.53	-134.68	49.71	0.58	-0.66	9.23	0.65	-0.53	9.76	21	0	0	0	0	0	0	0	0	0
216801	21.58	1029.58	-135.12	49.72	0.8	-0.43	9.3	0.67	-0.53	9.76	21	0	0	0	0	0	0	0	0	0
216851	21.58	1029.58	-135.12	49.72	0.63	-0.22	9.4	0.68	-0.53	9.76	21	0	0	0	0	0	0	0	0	0
216901	21.59	1029.61	-135.32	49.71	0.56	-0.33	9.54	0.69	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
216951	21.59	1029.61	-135.32	49.71	0.75	-0.47	9.58	0.7	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
217001	21.63	1029.64	-135.56	49.68	0.17	-0.46	9.82	0.7	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
217051	21.63	1029.64	-135.56	49.68	0.78	-0.26	9.46	0.7	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
217101	21.55	1029.51	-134.51	49.69	1.03	-0.55	9.53	0.71	-0.52	9.76	21	0	0	0	0	0	0	0	0	0
217151	21.55	1029.51	-134.51	49.69	0.87	-0.42	9.69	0.71	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
217201	21.54	1029.52	-134.56	49.66	0.57	-0.52	9.67	0.71	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
217251	21.54	1029.52	-134.56	49.66	0.65	-0.22	9.37	0.7	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
217301	21.55	1029.54	-134.76	49.73	0.84	-0.52	9.55	0.7	-0.51	9.76	21	0	0	0	0	0	0	0	0	0
217351	21.55	1029.54	-134.76	49.73	0.56	-0.72	9.84	0.68	-0.5	9.76	21	0	0	0	0	0	0	0	0	0
217401	21.52	1029.5	-134.43	49.71	0.23	-0.49	9.67	0.67	-0.5	9.76	21	0	0	0	0	0	0	0	0	0
217451	21.52	1029.5	-134.43	49.71	0.79	-0.41	9.8	0.65	-0.5	9.77	21	0	0	0	0	0	0	0	0	0
217501	21.53	1029.48	-134.26	49.74	0.85	-0.22	9.85	0.64	-0.51	9.77	21	0	0	0	0	0	0	0	0	0
217551	21.53	1029.48	-134.26	49.67	1.29	-0.31	9.2	0.62	-0.52	9.77	22	0	0	0	0	0	0	0	0	0
217601	21.53	1029.49	-134.36	49.67	0.8	0.22	9.39	0.61	-0.52	9.77	22	0	0	0	0	0	0	0	0	0
217651	21.53	1029.53	-134.7	49.66	0.75	0.01	9.41	0.59	-0.53	9.77	22	0	0	0	0	0	0	0	0	0
217701	21.54	1029.53	-134.7	49.66	1.11	-0.32	9.76	0.57	-0.54	9.77	22	0	0	0	0	0	0	0	0	0
217751	21.54	1029.53	-134.7	49.66	0.69	0.16	9.75	0.55	-0.55	9.77	22	0	0	0	0	0	0	0	0	0
217801	21.53	1029.5	-134.41	49.66	0.56	-0.13	9.71	0.53	-0.55	9.77	22	0	0	0	0	0	0	0	0	0
217851	21.65	1029.67	-135.85	49.68	0.58	-0.51	9.68	0.5	-0.56	9.77	22	0	0	0	0	0	0	0	0	0
217901	21.65	1029.67	-135.85	49.68	0.9	-0.43	9.56	0.48	-0.57	9.77	22	0	0	0	0	0	0	0	0	0
217951	21.61	1029.58	-135.11	49.67	0.68	-0.39	9.45	0.46	-0.57	9.77	22	0	0	0	0	0	0	0	0	0
218001	21.61	1029.58	-135.11	49.67	0.24	-0.45	9.66	0.43	-0.57	9.77	22	0	0	0	0	0	0	0	0	0
218051	21.53	1029.47	-134.2	49.64	0.6	-0.64	9.69	0.41	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
218101	21.53	1029.47	-134.2	49.64	0.42	-0.95	9.53	0.39	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218151	21.58	1029.55	-134.83	49.69	0.1	-0.82	9.68	0.38	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218201	21.58	1029.55	-134.83	49.69	0.41	-0.91	9.58	0.36	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218251	21.56	1029.49	-134.38	49.63	0.01	-0.57	9.47	0.34	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218301	21.56	1029.49	-134.38	49.63	-0.21	-0.33	9.32	0.32	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218351	21.57	1029.51	-134.5	49.66	0.02	-0.76	9.85	0.31	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218401	21.57	1029.51	-134.5	49.66	0.33	-0.35	9.31	0.3	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
218451	21.57	1029.51	-134.5	49.57	0.25	-1.03	9.59	0.29	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
218501	21.57	1029.51	-134.5	49.57	0.13	-0.44	9.5	0.28	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
218551	21.59	1029.56	-134.89	49.73	-0.02	-0.28	9.55	0.27	-0.56	9.78	21	0	0	0	0	0	0	0	0	0
218601	21.59	1029.56	-134.89	49.73	0	-0.56	9.47	0.26	-0.55	9.78	21	0	0	0	0	0	0	0	0	0
218651	21.63	1029.64	-135.55	49.67	0.23	-0.4	9.41	0.26	-0.54	9.78	21	0	0	0	0	0	0	0	0	0
218701	21.63	1029.64	-135.55	49.67	0.58	-0.56	9.43	0.26	-0.54	9.78	21	0	0	0	0	0	0	0	0	0
218751	21.57	1029.53	-134.64	49.66	0.1	-0.58	9.47	0.26	-0.53	9.78	21	0	0	0	0	0	0	0	0	0
218801	21.57	1029.53	-134.64	49.66	0.67	-0.24	9.48	0.27	-0.52	9.78	21	0	0	0	0	0	0	0	0	0
218851	21.55	1029.48	-134.24	49.69	0.52	-0.34	9.39	0.28	-0.51	9.78	21	0	0	0	0	0	0	0	0	0
