timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
8.77,18.78,1029.621,53.658,9.4,0.0,0.0,0.0,0.0,0.0
8.966,18.85,1029.7,53.666,9.35,0.0,0.0,0.0,0.0,0.0
9.215,18.81,1029.606,53.694,9.35,0.0,0.0,0.0,0.0,0.0
9.33,18.84,1029.761,53.633,9.27,0.0,0.0,0.0,0.0,0.0
9.436,18.86,1029.798,53.733,9.25,0.0,0.0,0.0,0.0,0.0
9.522,18.86,1029.742,53.635,9.21,0.0,0.0,0.0,0.0,0.0
9.625,18.88,1029.81,53.659,9.18,0.0,0.0,0.0,0.0,0.0
9.723,18.89,1029.806,53.605,9.25,0.0,0.0,0.0,0.0,0.0
9.966,18.85,1029.729,53.71,9.24,0.0,0.0,0.0,0.0,0.0
10.268,18.81,1029.684,53.673,9.53,0.0,0.0,0.0,0.0,0.0
10.381,18.8,1029.694,53.671,9.4,0.0,0.0,0.0,0.0,0.0
10.464,18.82,1029.761,53.642,9.52,0.0,0.0,0.0,0.0,0.0
10.586,18.83,1029.762,53.676,9.51,0.0,0.0,0.0,0.0,0.0
10.72,18.85,1029.769,53.699,9.51,0.0,0.0,0.0,0.0,0.0
10.959,18.8,1029.666,53.638,9.55,0.0,0.0,0.0,0.0,0.0
11.114,18.79,1029.661,53.67,9.63,0.0,0.0,0.0,0.0,0.0
11.235,18.79,1029.631,53.637,9.63,0.0,0.0,0.0,0.0,0.0
11.469,18.79,1029.684,53.671,9.55,0.0,0.0,0.0,0.0,0.0
11.883,18.83,1029.676,53.675,9.45,0.0,0.0,0.0,0.0,0.0
11.976,18.8,1029.635,53.749,9.43,0.0,0.0,0.0,0.0,0.0
12.112,18.82,1029.667,53.585,9.33,0.0,0.0,0.0,0.0,0.0
12.262,18.81,1029.687,53.696,9.21,0.0,0.0,0.0,0.0,0.0
